id,date,store_nbr,family,sales,onpromotion
260691,27/05/2013,23,MEATS,412.367,0
260692,27/05/2013,23,PERSONAL CARE,101,0
260724,27/05/2013,24,MEATS,405.462,0
260725,27/05/2013,24,PERSONAL CARE,174,0
260757,27/05/2013,25,MEATS,101.383,0
260758,27/05/2013,25,PERSONAL CARE,58,0
260790,27/05/2013,26,MEATS,175.19499,0
260791,27/05/2013,26,PERSONAL CARE,96,0
260823,27/05/2013,27,MEATS,195.238,0
260824,27/05/2013,27,PERSONAL CARE,108,0
260856,27/05/2013,28,MEATS,108.651,0
260857,27/05/2013,28,PERSONAL CARE,140,0
260922,27/05/2013,3,MEATS,596.74,0
260923,27/05/2013,3,PERSONAL CARE,287,0
260955,27/05/2013,30,MEATS,62.429,0
260956,27/05/2013,30,PERSONAL CARE,71,0
260988,27/05/2013,31,MEATS,180.414,0
260989,27/05/2013,31,PERSONAL CARE,222,0
261021,27/05/2013,32,MEATS,64.345,0
261022,27/05/2013,32,PERSONAL CARE,113,0
261054,27/05/2013,33,MEATS,108.747,0
261055,27/05/2013,33,PERSONAL CARE,174,0
261087,27/05/2013,34,MEATS,176.67,0
261088,27/05/2013,34,PERSONAL CARE,207,0
261120,27/05/2013,35,MEATS,122.461,0
261121,27/05/2013,35,PERSONAL CARE,46,0
261153,27/05/2013,36,MEATS,133.139,0
261154,27/05/2013,36,PERSONAL CARE,174,0
261186,27/05/2013,37,MEATS,237.866,0
261187,27/05/2013,37,PERSONAL CARE,182,0
261219,27/05/2013,38,MEATS,154.826,0
261220,27/05/2013,38,PERSONAL CARE,228,0
261252,27/05/2013,39,MEATS,108.177,0
261253,27/05/2013,39,PERSONAL CARE,198,0
261285,27/05/2013,4,MEATS,394.893,0
261286,27/05/2013,4,PERSONAL CARE,117,0
261318,27/05/2013,40,MEATS,73.051,0
261319,27/05/2013,40,PERSONAL CARE,150,0
261351,27/05/2013,41,MEATS,92.752,0
261352,27/05/2013,41,PERSONAL CARE,98,0
261417,27/05/2013,43,MEATS,169.32,0
261418,27/05/2013,43,PERSONAL CARE,154,0
261450,27/05/2013,44,MEATS,804.54297,0
261451,27/05/2013,44,PERSONAL CARE,227,0
261483,27/05/2013,45,MEATS,871.764,0
261484,27/05/2013,45,PERSONAL CARE,280,0
261516,27/05/2013,46,MEATS,884.887,0
261517,27/05/2013,46,PERSONAL CARE,351,0
261549,27/05/2013,47,MEATS,571.752,0
261550,27/05/2013,47,PERSONAL CARE,299,0
261582,27/05/2013,48,MEATS,577.958,0
261583,27/05/2013,48,PERSONAL CARE,322,0
261615,27/05/2013,49,MEATS,392.157,0
261616,27/05/2013,49,PERSONAL CARE,189,0
261648,27/05/2013,5,MEATS,318.733,0
261649,27/05/2013,5,PERSONAL CARE,208,0
261681,27/05/2013,50,MEATS,887.433,0
261682,27/05/2013,50,PERSONAL CARE,229,0
261714,27/05/2013,51,MEATS,842.237,0
261715,27/05/2013,51,PERSONAL CARE,175,0
261813,27/05/2013,54,MEATS,31.954,0
261814,27/05/2013,54,PERSONAL CARE,138,0
261846,27/05/2013,6,MEATS,421.44,0
261847,27/05/2013,6,PERSONAL CARE,170,0
261879,27/05/2013,7,MEATS,496.599,0
261880,27/05/2013,7,PERSONAL CARE,188,0
261912,27/05/2013,8,MEATS,425.342,0
261913,27/05/2013,8,PERSONAL CARE,158,0
261945,27/05/2013,9,MEATS,325.098,0
261946,27/05/2013,9,PERSONAL CARE,277,0
261978,28/05/2013,1,MEATS,285.81,0
261979,28/05/2013,1,PERSONAL CARE,95,0
262011,28/05/2013,10,MEATS,242.205,0
262012,28/05/2013,10,PERSONAL CARE,134,0
262044,28/05/2013,11,MEATS,446.099,0
262045,28/05/2013,11,PERSONAL CARE,194,0
262077,28/05/2013,12,MEATS,140.293,0
262078,28/05/2013,12,PERSONAL CARE,112,0
262110,28/05/2013,13,MEATS,125.376,0
262111,28/05/2013,13,PERSONAL CARE,140,0
262143,28/05/2013,14,MEATS,310.173,0
262144,28/05/2013,14,PERSONAL CARE,227,0
262176,28/05/2013,15,MEATS,124.883995,0
262177,28/05/2013,15,PERSONAL CARE,128,0
262209,28/05/2013,16,MEATS,84.974,0
262210,28/05/2013,16,PERSONAL CARE,157,0
262242,28/05/2013,17,MEATS,267.565,0
262243,28/05/2013,17,PERSONAL CARE,109,0
262275,28/05/2013,18,MEATS,96.948,0
262276,28/05/2013,18,PERSONAL CARE,70,0
262308,28/05/2013,19,MEATS,120.674995,0
262309,28/05/2013,19,PERSONAL CARE,109,0
262341,28/05/2013,2,MEATS,414.755,0
262342,28/05/2013,2,PERSONAL CARE,105,0
262473,28/05/2013,23,MEATS,4749.099,0
262474,28/05/2013,23,PERSONAL CARE,81,0
262506,28/05/2013,24,MEATS,371.29,0
262507,28/05/2013,24,PERSONAL CARE,157,0
262539,28/05/2013,25,MEATS,90.643,0
262540,28/05/2013,25,PERSONAL CARE,37,0
262572,28/05/2013,26,MEATS,174.821,0
262573,28/05/2013,26,PERSONAL CARE,121,0
262605,28/05/2013,27,MEATS,174.292,0
262606,28/05/2013,27,PERSONAL CARE,127,0
262638,28/05/2013,28,MEATS,125.551,0
262639,28/05/2013,28,PERSONAL CARE,158,0
262704,28/05/2013,3,MEATS,558.767,0
262705,28/05/2013,3,PERSONAL CARE,245,0
262737,28/05/2013,30,MEATS,64.98,0
262738,28/05/2013,30,PERSONAL CARE,73,0
262770,28/05/2013,31,MEATS,235.981,0
262771,28/05/2013,31,PERSONAL CARE,216,0
262803,28/05/2013,32,MEATS,58.917,0
262804,28/05/2013,32,PERSONAL CARE,116,0
262836,28/05/2013,33,MEATS,248.163,0
262837,28/05/2013,33,PERSONAL CARE,166,0
262869,28/05/2013,34,MEATS,189.6,0
262870,28/05/2013,34,PERSONAL CARE,298,0
262902,28/05/2013,35,MEATS,89.239,0
262903,28/05/2013,35,PERSONAL CARE,35,0
262935,28/05/2013,36,MEATS,104.678,0
262936,28/05/2013,36,PERSONAL CARE,233,0
262968,28/05/2013,37,MEATS,245.715,0
262969,28/05/2013,37,PERSONAL CARE,176,0
263001,28/05/2013,38,MEATS,142.743,0
263002,28/05/2013,38,PERSONAL CARE,165,0
263034,28/05/2013,39,MEATS,117.303,0
263035,28/05/2013,39,PERSONAL CARE,190,0
263067,28/05/2013,4,MEATS,262.38,0
263068,28/05/2013,4,PERSONAL CARE,138,0
263100,28/05/2013,40,MEATS,67.581,0
263101,28/05/2013,40,PERSONAL CARE,158,0
263133,28/05/2013,41,MEATS,106.896996,0
263134,28/05/2013,41,PERSONAL CARE,124,0
263199,28/05/2013,43,MEATS,100.074,0
263200,28/05/2013,43,PERSONAL CARE,125,0
263232,28/05/2013,44,MEATS,625.695,0
263233,28/05/2013,44,PERSONAL CARE,242,0
263265,28/05/2013,45,MEATS,705.396,0
263266,28/05/2013,45,PERSONAL CARE,230,0
263298,28/05/2013,46,MEATS,1191.714,0
263299,28/05/2013,46,PERSONAL CARE,313,0
263331,28/05/2013,47,MEATS,546.609,0
263332,28/05/2013,47,PERSONAL CARE,263,0
263364,28/05/2013,48,MEATS,538.341,0
263365,28/05/2013,48,PERSONAL CARE,235,0
263397,28/05/2013,49,MEATS,353.561,0
263398,28/05/2013,49,PERSONAL CARE,127,0
263430,28/05/2013,5,MEATS,333.01,0
263431,28/05/2013,5,PERSONAL CARE,154,0
263463,28/05/2013,50,MEATS,765.407,0
263464,28/05/2013,50,PERSONAL CARE,220,0
263496,28/05/2013,51,MEATS,527.962,0
263497,28/05/2013,51,PERSONAL CARE,184,0
263595,28/05/2013,54,MEATS,46.596,0
263596,28/05/2013,54,PERSONAL CARE,130,0
263628,28/05/2013,6,MEATS,341.509,0
263629,28/05/2013,6,PERSONAL CARE,133,0
263661,28/05/2013,7,MEATS,404.869,0
263662,28/05/2013,7,PERSONAL CARE,156,0
263694,28/05/2013,8,MEATS,567.78,0
263695,28/05/2013,8,PERSONAL CARE,182,0
263727,28/05/2013,9,MEATS,258.072,0
263728,28/05/2013,9,PERSONAL CARE,239,0
263760,29/05/2013,1,MEATS,350.753,0
263761,29/05/2013,1,PERSONAL CARE,105,0
263793,29/05/2013,10,MEATS,204.719,0
263794,29/05/2013,10,PERSONAL CARE,101,0
263826,29/05/2013,11,MEATS,635.961,0
263827,29/05/2013,11,PERSONAL CARE,173,0
263859,29/05/2013,12,MEATS,142.684,0
263860,29/05/2013,12,PERSONAL CARE,81,0
263892,29/05/2013,13,MEATS,180.636,0
263893,29/05/2013,13,PERSONAL CARE,141,0
263925,29/05/2013,14,MEATS,214.903,0
263926,29/05/2013,14,PERSONAL CARE,223,0
263958,29/05/2013,15,MEATS,109.364,0
263959,29/05/2013,15,PERSONAL CARE,110,0
263991,29/05/2013,16,MEATS,91.93,0
263992,29/05/2013,16,PERSONAL CARE,146,0
264024,29/05/2013,17,MEATS,222.521,0
264025,29/05/2013,17,PERSONAL CARE,106,0
264057,29/05/2013,18,MEATS,76.662,0
264058,29/05/2013,18,PERSONAL CARE,70,0
264090,29/05/2013,19,MEATS,151.4,0
264091,29/05/2013,19,PERSONAL CARE,89,0
264123,29/05/2013,2,MEATS,509.728,0
264124,29/05/2013,2,PERSONAL CARE,120,0
264255,29/05/2013,23,MEATS,1407.462,0
264256,29/05/2013,23,PERSONAL CARE,93,0
264288,29/05/2013,24,MEATS,534.938,0
264289,29/05/2013,24,PERSONAL CARE,205,0
264321,29/05/2013,25,MEATS,186.943,0
264322,29/05/2013,25,PERSONAL CARE,72,0
264354,29/05/2013,26,MEATS,183.59,0
264355,29/05/2013,26,PERSONAL CARE,154,0
264387,29/05/2013,27,MEATS,178.76,0
264388,29/05/2013,27,PERSONAL CARE,90,0
264420,29/05/2013,28,MEATS,123.623,0
264421,29/05/2013,28,PERSONAL CARE,99,0
264486,29/05/2013,3,MEATS,624.671,0
264487,29/05/2013,3,PERSONAL CARE,312,0
264519,29/05/2013,30,MEATS,42.283,0
264520,29/05/2013,30,PERSONAL CARE,66,0
264552,29/05/2013,31,MEATS,81.076004,0
264553,29/05/2013,31,PERSONAL CARE,167,0
264585,29/05/2013,32,MEATS,92.395996,0
264586,29/05/2013,32,PERSONAL CARE,84,0
264618,29/05/2013,33,MEATS,137.144,0
264619,29/05/2013,33,PERSONAL CARE,127,0
264651,29/05/2013,34,MEATS,134.367,0
264652,29/05/2013,34,PERSONAL CARE,214,0
264684,29/05/2013,35,MEATS,63.196,0
264685,29/05/2013,35,PERSONAL CARE,46,0
264717,29/05/2013,36,MEATS,156.802,0
264718,29/05/2013,36,PERSONAL CARE,147,0
264750,29/05/2013,37,MEATS,281.477,0
264751,29/05/2013,37,PERSONAL CARE,182,0
264783,29/05/2013,38,MEATS,128.843,0
264784,29/05/2013,38,PERSONAL CARE,150,0
264816,29/05/2013,39,MEATS,91.23,0
264817,29/05/2013,39,PERSONAL CARE,150,0
264849,29/05/2013,4,MEATS,338.008,0
264850,29/05/2013,4,PERSONAL CARE,136,0
264882,29/05/2013,40,MEATS,46.154,0
264883,29/05/2013,40,PERSONAL CARE,196,0
264915,29/05/2013,41,MEATS,90.019,0
264916,29/05/2013,41,PERSONAL CARE,109,0
264981,29/05/2013,43,MEATS,110.281,0
264982,29/05/2013,43,PERSONAL CARE,92,0
265014,29/05/2013,44,MEATS,784.957,0
265015,29/05/2013,44,PERSONAL CARE,262,0
265047,29/05/2013,45,MEATS,697.506,0
265048,29/05/2013,45,PERSONAL CARE,272,0
265080,29/05/2013,46,MEATS,1241.201,0
265081,29/05/2013,46,PERSONAL CARE,355,0
265113,29/05/2013,47,MEATS,524.01697,0
265114,29/05/2013,47,PERSONAL CARE,292,0
265146,29/05/2013,48,MEATS,719.316,0
265147,29/05/2013,48,PERSONAL CARE,250,0
265179,29/05/2013,49,MEATS,383.107,0
265180,29/05/2013,49,PERSONAL CARE,117,0
265212,29/05/2013,5,MEATS,312.211,0
265213,29/05/2013,5,PERSONAL CARE,171,0
265245,29/05/2013,50,MEATS,875.648,0
265246,29/05/2013,50,PERSONAL CARE,225,0
265278,29/05/2013,51,MEATS,678.839,0
265279,29/05/2013,51,PERSONAL CARE,228,0
265377,29/05/2013,54,MEATS,27.76,0
265378,29/05/2013,54,PERSONAL CARE,84,0
265410,29/05/2013,6,MEATS,388.067,0
265411,29/05/2013,6,PERSONAL CARE,127,0
265443,29/05/2013,7,MEATS,603.44,0
265444,29/05/2013,7,PERSONAL CARE,143,0
265476,29/05/2013,8,MEATS,409.592,0
265477,29/05/2013,8,PERSONAL CARE,163,0
265509,29/05/2013,9,MEATS,274.614,0
265510,29/05/2013,9,PERSONAL CARE,216,0
265542,30/05/2013,1,MEATS,292.375,0
265543,30/05/2013,1,PERSONAL CARE,97,0
265575,30/05/2013,10,MEATS,204.209,0
265576,30/05/2013,10,PERSONAL CARE,130,0
265608,30/05/2013,11,MEATS,902.21796,0
265609,30/05/2013,11,PERSONAL CARE,192,0
265641,30/05/2013,12,MEATS,166.182,0
265642,30/05/2013,12,PERSONAL CARE,86,0
265674,30/05/2013,13,MEATS,126.145004,0
265675,30/05/2013,13,PERSONAL CARE,112,0
265707,30/05/2013,14,MEATS,403.79,0
265708,30/05/2013,14,PERSONAL CARE,230,0
265740,30/05/2013,15,MEATS,148.872,0
265741,30/05/2013,15,PERSONAL CARE,127,0
265773,30/05/2013,16,MEATS,84.158,0
265774,30/05/2013,16,PERSONAL CARE,135,0
265806,30/05/2013,17,MEATS,231.008,0
265807,30/05/2013,17,PERSONAL CARE,109,0
265839,30/05/2013,18,MEATS,179.729,0
265840,30/05/2013,18,PERSONAL CARE,76,0
265872,30/05/2013,19,MEATS,149.987,0
265873,30/05/2013,19,PERSONAL CARE,133,0
265905,30/05/2013,2,MEATS,416.557,0
265906,30/05/2013,2,PERSONAL CARE,156,0
266037,30/05/2013,23,MEATS,672.474,0
266038,30/05/2013,23,PERSONAL CARE,72,0
266070,30/05/2013,24,MEATS,403.529,0
266071,30/05/2013,24,PERSONAL CARE,159,0
266103,30/05/2013,25,MEATS,107.979,0
266104,30/05/2013,25,PERSONAL CARE,49,0
266136,30/05/2013,26,MEATS,452.518,0
266137,30/05/2013,26,PERSONAL CARE,110,0
266169,30/05/2013,27,MEATS,136.072,0
266170,30/05/2013,27,PERSONAL CARE,89,0
266202,30/05/2013,28,MEATS,146.64,0
266203,30/05/2013,28,PERSONAL CARE,168,0
266268,30/05/2013,3,MEATS,619.003,0
266269,30/05/2013,3,PERSONAL CARE,217,0
266301,30/05/2013,30,MEATS,85.063,0
266302,30/05/2013,30,PERSONAL CARE,63,0
266334,30/05/2013,31,MEATS,240.02,0
266335,30/05/2013,31,PERSONAL CARE,147,0
266367,30/05/2013,32,MEATS,96.334,0
266368,30/05/2013,32,PERSONAL CARE,102,0
266400,30/05/2013,33,MEATS,296.713,0
266401,30/05/2013,33,PERSONAL CARE,121,0
266433,30/05/2013,34,MEATS,211.447,0
266434,30/05/2013,34,PERSONAL CARE,247,0
266466,30/05/2013,35,MEATS,96.066,0
266467,30/05/2013,35,PERSONAL CARE,38,0
266499,30/05/2013,36,MEATS,202.516,0
266500,30/05/2013,36,PERSONAL CARE,193,0
266532,30/05/2013,37,MEATS,220.633,0
266533,30/05/2013,37,PERSONAL CARE,201,0
266565,30/05/2013,38,MEATS,139.148,0
266566,30/05/2013,38,PERSONAL CARE,185,0
266598,30/05/2013,39,MEATS,85.047,0
266599,30/05/2013,39,PERSONAL CARE,171,0
266631,30/05/2013,4,MEATS,261.117,0
266632,30/05/2013,4,PERSONAL CARE,119,0
266664,30/05/2013,40,MEATS,72.363,0
266665,30/05/2013,40,PERSONAL CARE,148,0
266697,30/05/2013,41,MEATS,143.703,0
266698,30/05/2013,41,PERSONAL CARE,85,0
266763,30/05/2013,43,MEATS,116.588005,0
266764,30/05/2013,43,PERSONAL CARE,123,0
266796,30/05/2013,44,MEATS,701.061,0
266797,30/05/2013,44,PERSONAL CARE,250,0
266829,30/05/2013,45,MEATS,742.332,0
266830,30/05/2013,45,PERSONAL CARE,255,0
266862,30/05/2013,46,MEATS,702.198,0
266863,30/05/2013,46,PERSONAL CARE,349,0
266895,30/05/2013,47,MEATS,553.133,0
266896,30/05/2013,47,PERSONAL CARE,220,0
266928,30/05/2013,48,MEATS,717.065,0
266929,30/05/2013,48,PERSONAL CARE,287,0
266961,30/05/2013,49,MEATS,340.565,0
266962,30/05/2013,49,PERSONAL CARE,154,0
266994,30/05/2013,5,MEATS,253.953,0
266995,30/05/2013,5,PERSONAL CARE,218,0
267027,30/05/2013,50,MEATS,902.562,0
267028,30/05/2013,50,PERSONAL CARE,203,0
267060,30/05/2013,51,MEATS,511.956,0
267061,30/05/2013,51,PERSONAL CARE,139,0
267159,30/05/2013,54,MEATS,50.873,0
267160,30/05/2013,54,PERSONAL CARE,111,0
267192,30/05/2013,6,MEATS,345.376,0
267193,30/05/2013,6,PERSONAL CARE,131,0
267225,30/05/2013,7,MEATS,430.821,0
267226,30/05/2013,7,PERSONAL CARE,129,0
267258,30/05/2013,8,MEATS,696.762,0
267259,30/05/2013,8,PERSONAL CARE,162,0
267291,30/05/2013,9,MEATS,361.716,0
267292,30/05/2013,9,PERSONAL CARE,284,0
267324,31/05/2013,1,MEATS,603.533,0
267325,31/05/2013,1,PERSONAL CARE,86,0
267357,31/05/2013,10,MEATS,137.762,0
267358,31/05/2013,10,PERSONAL CARE,145,0
267390,31/05/2013,11,MEATS,455.215,0
267391,31/05/2013,11,PERSONAL CARE,229,0
267423,31/05/2013,12,MEATS,137.657,0
267424,31/05/2013,12,PERSONAL CARE,84,0
267456,31/05/2013,13,MEATS,143.3,0
267457,31/05/2013,13,PERSONAL CARE,130,0
267489,31/05/2013,14,MEATS,310.096,0
267490,31/05/2013,14,PERSONAL CARE,212,0
267522,31/05/2013,15,MEATS,135.56,0
267523,31/05/2013,15,PERSONAL CARE,161,0
267555,31/05/2013,16,MEATS,63.175,0
267556,31/05/2013,16,PERSONAL CARE,102,0
267588,31/05/2013,17,MEATS,191.76999,0
267589,31/05/2013,17,PERSONAL CARE,155,0
267621,31/05/2013,18,MEATS,61.473,0
267622,31/05/2013,18,PERSONAL CARE,77,0
267654,31/05/2013,19,MEATS,143.241,0
267655,31/05/2013,19,PERSONAL CARE,97,0
267687,31/05/2013,2,MEATS,670.01404,0
267688,31/05/2013,2,PERSONAL CARE,148,0
267819,31/05/2013,23,MEATS,447.068,0
267820,31/05/2013,23,PERSONAL CARE,93,0
267852,31/05/2013,24,MEATS,576.166,0
267853,31/05/2013,24,PERSONAL CARE,209,0
267885,31/05/2013,25,MEATS,211.43001,0
267886,31/05/2013,25,PERSONAL CARE,50,0
267918,31/05/2013,26,MEATS,396.88498,0
267919,31/05/2013,26,PERSONAL CARE,180,0
267951,31/05/2013,27,MEATS,267.322,0
267952,31/05/2013,27,PERSONAL CARE,68,0
267984,31/05/2013,28,MEATS,101.438,0
267985,31/05/2013,28,PERSONAL CARE,153,0
268050,31/05/2013,3,MEATS,974.029,0
268051,31/05/2013,3,PERSONAL CARE,191,0
268083,31/05/2013,30,MEATS,54.233,0
268084,31/05/2013,30,PERSONAL CARE,75,0
268116,31/05/2013,31,MEATS,141.821,0
268117,31/05/2013,31,PERSONAL CARE,192,0
268149,31/05/2013,32,MEATS,57.431,0
268150,31/05/2013,32,PERSONAL CARE,123,0
268182,31/05/2013,33,MEATS,119.906,0
268183,31/05/2013,33,PERSONAL CARE,167,0
268215,31/05/2013,34,MEATS,224.919,0
268216,31/05/2013,34,PERSONAL CARE,357,0
268248,31/05/2013,35,MEATS,69.881,0
268249,31/05/2013,35,PERSONAL CARE,66,0
268281,31/05/2013,36,MEATS,138.855,0
268282,31/05/2013,36,PERSONAL CARE,206,0
268314,31/05/2013,37,MEATS,389.341,0
268315,31/05/2013,37,PERSONAL CARE,147,0
268347,31/05/2013,38,MEATS,194.501,0
268348,31/05/2013,38,PERSONAL CARE,219,0
268380,31/05/2013,39,MEATS,92.465004,0
268381,31/05/2013,39,PERSONAL CARE,475,0
268413,31/05/2013,4,MEATS,433.078,0
268414,31/05/2013,4,PERSONAL CARE,142,0
268446,31/05/2013,40,MEATS,38.225998,0
268447,31/05/2013,40,PERSONAL CARE,189,0
268479,31/05/2013,41,MEATS,127.833,0
268480,31/05/2013,41,PERSONAL CARE,105,0
268545,31/05/2013,43,MEATS,141.665,0
268546,31/05/2013,43,PERSONAL CARE,188,0
268578,31/05/2013,44,MEATS,1474.985,0
268579,31/05/2013,44,PERSONAL CARE,259,0
268611,31/05/2013,45,MEATS,1271.746,0
268612,31/05/2013,45,PERSONAL CARE,300,0
268644,31/05/2013,46,MEATS,1707.128,0
268645,31/05/2013,46,PERSONAL CARE,375,0
268677,31/05/2013,47,MEATS,931.739,0
268678,31/05/2013,47,PERSONAL CARE,337,0
268710,31/05/2013,48,MEATS,1660.597,0
268711,31/05/2013,48,PERSONAL CARE,312,0
268743,31/05/2013,49,MEATS,543.361,0
268744,31/05/2013,49,PERSONAL CARE,118,0
268776,31/05/2013,5,MEATS,326.247,0
268777,31/05/2013,5,PERSONAL CARE,155,0
268809,31/05/2013,50,MEATS,638.743,0
268810,31/05/2013,50,PERSONAL CARE,260,0
268842,31/05/2013,51,MEATS,891.505,0
268843,31/05/2013,51,PERSONAL CARE,188,0
268941,31/05/2013,54,MEATS,27.353,0
268942,31/05/2013,54,PERSONAL CARE,106,0
268974,31/05/2013,6,MEATS,532.786,0
268975,31/05/2013,6,PERSONAL CARE,126,0
269007,31/05/2013,7,MEATS,848.147,0
269008,31/05/2013,7,PERSONAL CARE,104,0
269040,31/05/2013,8,MEATS,879.925,0
269041,31/05/2013,8,PERSONAL CARE,182,0
269073,31/05/2013,9,MEATS,341.846,0
269074,31/05/2013,9,PERSONAL CARE,277,0
269106,1/06/2013,1,MEATS,344.74,0
269107,1/06/2013,1,PERSONAL CARE,122,0
269139,1/06/2013,10,MEATS,243.153,0
269140,1/06/2013,10,PERSONAL CARE,237,0
269172,1/06/2013,11,MEATS,742.03503,0
269173,1/06/2013,11,PERSONAL CARE,435,0
269205,1/06/2013,12,MEATS,166.357,0
269206,1/06/2013,12,PERSONAL CARE,136,0
269238,1/06/2013,13,MEATS,221.097,0
269239,1/06/2013,13,PERSONAL CARE,253,0
269271,1/06/2013,14,MEATS,599.982,0
269272,1/06/2013,14,PERSONAL CARE,349,0
269304,1/06/2013,15,MEATS,168.263,0
269305,1/06/2013,15,PERSONAL CARE,241,0
269337,1/06/2013,16,MEATS,122.91,0
269338,1/06/2013,16,PERSONAL CARE,299,0
269370,1/06/2013,17,MEATS,274.614,0
269371,1/06/2013,17,PERSONAL CARE,223,0
269403,1/06/2013,18,MEATS,128.959,0
269404,1/06/2013,18,PERSONAL CARE,162,0
269436,1/06/2013,19,MEATS,234.121,0
269437,1/06/2013,19,PERSONAL CARE,265,0
269469,1/06/2013,2,MEATS,518.448,0
269470,1/06/2013,2,PERSONAL CARE,227,0
269601,1/06/2013,23,MEATS,5206.951,0
269602,1/06/2013,23,PERSONAL CARE,157,0
269634,1/06/2013,24,MEATS,672.087,0
269635,1/06/2013,24,PERSONAL CARE,315,0
269667,1/06/2013,25,MEATS,223.154,0
269668,1/06/2013,25,PERSONAL CARE,97,0
269700,1/06/2013,26,MEATS,548.671,0
269701,1/06/2013,26,PERSONAL CARE,372,0
269733,1/06/2013,27,MEATS,240.746,0
269734,1/06/2013,27,PERSONAL CARE,193,0
269766,1/06/2013,28,MEATS,169.456,0
269767,1/06/2013,28,PERSONAL CARE,384,0
269832,1/06/2013,3,MEATS,993.318,0
269833,1/06/2013,3,PERSONAL CARE,532,0
269865,1/06/2013,30,MEATS,63.031,0
269866,1/06/2013,30,PERSONAL CARE,153,0
269898,1/06/2013,31,MEATS,362.771,0
269899,1/06/2013,31,PERSONAL CARE,404,0
269931,1/06/2013,32,MEATS,102.019,0
269932,1/06/2013,32,PERSONAL CARE,179,0
269964,1/06/2013,33,MEATS,332.403,0
269965,1/06/2013,33,PERSONAL CARE,233,0
269997,1/06/2013,34,MEATS,291.084,0
269998,1/06/2013,34,PERSONAL CARE,473,0
270030,1/06/2013,35,MEATS,155.985,0
270031,1/06/2013,35,PERSONAL CARE,144,0
270063,1/06/2013,36,MEATS,202.866,0
270064,1/06/2013,36,PERSONAL CARE,391,0
270096,1/06/2013,37,MEATS,371.938,0
270097,1/06/2013,37,PERSONAL CARE,426,0
270129,1/06/2013,38,MEATS,264.56,0
270130,1/06/2013,38,PERSONAL CARE,420,0
270162,1/06/2013,39,MEATS,159.69,0
270163,1/06/2013,39,PERSONAL CARE,398,0
270195,1/06/2013,4,MEATS,488.763,0
270196,1/06/2013,4,PERSONAL CARE,287,0
270228,1/06/2013,40,MEATS,83.296,0
270229,1/06/2013,40,PERSONAL CARE,304,0
270261,1/06/2013,41,MEATS,182.37,0
270262,1/06/2013,41,PERSONAL CARE,271,0
270327,1/06/2013,43,MEATS,195.642,0
270328,1/06/2013,43,PERSONAL CARE,193,0
270360,1/06/2013,44,MEATS,1490.113,0
270361,1/06/2013,44,PERSONAL CARE,702,0
270393,1/06/2013,45,MEATS,1606.0131,0
270394,1/06/2013,45,PERSONAL CARE,689,0
270426,1/06/2013,46,MEATS,1799.4039,0
270427,1/06/2013,46,PERSONAL CARE,920,0
270459,1/06/2013,47,MEATS,1068.411,0
270460,1/06/2013,47,PERSONAL CARE,637,0
270492,1/06/2013,48,MEATS,1869.525,0
270493,1/06/2013,48,PERSONAL CARE,900,0
270525,1/06/2013,49,MEATS,735.599,0
270526,1/06/2013,49,PERSONAL CARE,269,0
270558,1/06/2013,5,MEATS,431.885,0
270559,1/06/2013,5,PERSONAL CARE,348,0
270591,1/06/2013,50,MEATS,1313.061,0
270592,1/06/2013,50,PERSONAL CARE,517,0
270624,1/06/2013,51,MEATS,839.736,0
270625,1/06/2013,51,PERSONAL CARE,324,0
270723,1/06/2013,54,MEATS,73.842,0
270724,1/06/2013,54,PERSONAL CARE,262,0
270756,1/06/2013,6,MEATS,607.549,0
270757,1/06/2013,6,PERSONAL CARE,329,0
270789,1/06/2013,7,MEATS,505.551,0
270790,1/06/2013,7,PERSONAL CARE,134,0
270822,1/06/2013,8,MEATS,669.853,0
270823,1/06/2013,8,PERSONAL CARE,372,0
270855,1/06/2013,9,MEATS,370.4,0
270856,1/06/2013,9,PERSONAL CARE,689,0
270888,2/06/2013,1,MEATS,102.918,0
270889,2/06/2013,1,PERSONAL CARE,38,0
270921,2/06/2013,10,MEATS,353.199,0
270922,2/06/2013,10,PERSONAL CARE,249,0
270954,2/06/2013,11,MEATS,940.072,0
270955,2/06/2013,11,PERSONAL CARE,560,0
270987,2/06/2013,12,MEATS,171.755,0
270988,2/06/2013,12,PERSONAL CARE,212,0
271020,2/06/2013,13,MEATS,171.5,0
271021,2/06/2013,13,PERSONAL CARE,168,0
271053,2/06/2013,14,MEATS,357.097,0
271054,2/06/2013,14,PERSONAL CARE,182,0
271086,2/06/2013,15,MEATS,131.315,0
271087,2/06/2013,15,PERSONAL CARE,230,0
271119,2/06/2013,16,MEATS,164.86299,0
271120,2/06/2013,16,PERSONAL CARE,431,0
271152,2/06/2013,17,MEATS,298.027,0
271153,2/06/2013,17,PERSONAL CARE,236,0
271185,2/06/2013,18,MEATS,151.99701,0
271186,2/06/2013,18,PERSONAL CARE,237,0
271218,2/06/2013,19,MEATS,191.081,0
271219,2/06/2013,19,PERSONAL CARE,161,0
271251,2/06/2013,2,MEATS,661.077,0
271252,2/06/2013,2,PERSONAL CARE,341,0
271383,2/06/2013,23,MEATS,389.963,0
271384,2/06/2013,23,PERSONAL CARE,187,0
271416,2/06/2013,24,MEATS,588.058,0
271417,2/06/2013,24,PERSONAL CARE,339,0
